"","mut","rec","seqnum","dualInf","rep","seq","simulated","geneconv","Condition","Method"
"12967",0.1,0.1,100,0,5,"seq_67",FALSE,FALSE,"TN","GENECONV"
"12968",0.1,0.1,100,0,5,"seq_68",FALSE,FALSE,"TN","GENECONV"
"12969",0.1,0.1,100,0,5,"seq_69",FALSE,FALSE,"TN","GENECONV"
"12970",0.1,0.1,100,0,5,"seq_70",FALSE,FALSE,"TN","GENECONV"
"12971",0.1,0.1,100,0,5,"seq_71",FALSE,FALSE,"TN","GENECONV"
"12972",0.1,0.1,100,0,5,"seq_72",FALSE,FALSE,"TN","GENECONV"
"12973",0.1,0.1,100,0,5,"seq_73",FALSE,FALSE,"TN","GENECONV"
"12974",0.1,0.1,100,0,5,"seq_74",FALSE,FALSE,"TN","GENECONV"
"12975",0.1,0.1,100,0,5,"seq_75",FALSE,FALSE,"TN","GENECONV"
"12976",0.1,0.1,100,0,5,"seq_76",FALSE,FALSE,"TN","GENECONV"
"12977",0.1,0.1,100,0,5,"seq_77",FALSE,FALSE,"TN","GENECONV"
"12978",0.1,0.1,100,0,5,"seq_78",FALSE,FALSE,"TN","GENECONV"
"12979",0.1,0.1,100,0,5,"seq_79",FALSE,FALSE,"TN","GENECONV"
"12980",0.1,0.1,100,0,5,"seq_80",FALSE,FALSE,"TN","GENECONV"
"12981",0.1,0.1,100,0,5,"seq_81",FALSE,FALSE,"TN","GENECONV"
"12982",0.1,0.1,100,0,5,"seq_82",FALSE,FALSE,"TN","GENECONV"
"12983",0.1,0.1,100,0,5,"seq_83",FALSE,FALSE,"TN","GENECONV"
"12984",0.1,0.1,100,0,5,"seq_84",FALSE,FALSE,"TN","GENECONV"
"12985",0.1,0.1,100,0,5,"seq_85",FALSE,FALSE,"TN","GENECONV"
"12986",0.1,0.1,100,0,5,"seq_86",FALSE,FALSE,"TN","GENECONV"
"12987",0.1,0.1,100,0,5,"seq_87",FALSE,FALSE,"TN","GENECONV"
"12988",0.1,0.1,100,0,5,"seq_88",FALSE,FALSE,"TN","GENECONV"
"12989",0.1,0.1,100,0,5,"seq_89",FALSE,FALSE,"TN","GENECONV"
"12990",0.1,0.1,100,0,5,"seq_90",FALSE,FALSE,"TN","GENECONV"
"12991",0.1,0.1,100,0,5,"seq_91",FALSE,FALSE,"TN","GENECONV"
"12992",0.1,0.1,100,0,5,"seq_92",FALSE,FALSE,"TN","GENECONV"
"12993",0.1,0.1,100,0,5,"seq_93",FALSE,FALSE,"TN","GENECONV"
"12994",0.1,0.1,100,0,5,"seq_94",FALSE,FALSE,"TN","GENECONV"
"12995",0.1,0.1,100,0,5,"seq_95",FALSE,FALSE,"TN","GENECONV"
"12996",0.1,0.1,100,0,5,"seq_96",FALSE,FALSE,"TN","GENECONV"
"12997",0.1,0.1,100,0,5,"seq_97",FALSE,FALSE,"TN","GENECONV"
"12998",0.1,0.1,100,0,5,"seq_98",FALSE,FALSE,"TN","GENECONV"
"12999",0.1,0.1,100,0,5,"seq_99",FALSE,FALSE,"TN","GENECONV"
"13000",0.1,0.1,100,0,5,"seq_100",FALSE,FALSE,"TN","GENECONV"
"13001",0.1,0.01,100,0,3,"seq_1",FALSE,FALSE,"TN","GENECONV"
"13002",0.1,0.01,100,0,3,"seq_2",FALSE,FALSE,"TN","GENECONV"
"13003",0.1,0.01,100,0,3,"seq_3",FALSE,FALSE,"TN","GENECONV"
"13004",0.1,0.01,100,0,3,"seq_4",FALSE,FALSE,"TN","GENECONV"
"13005",0.1,0.01,100,0,3,"seq_5",FALSE,FALSE,"TN","GENECONV"
"13006",0.1,0.01,100,0,3,"seq_6",FALSE,FALSE,"TN","GENECONV"
"13007",0.1,0.01,100,0,3,"seq_7",FALSE,FALSE,"TN","GENECONV"
"13008",0.1,0.01,100,0,3,"seq_8",FALSE,FALSE,"TN","GENECONV"
"13009",0.1,0.01,100,0,3,"seq_9",FALSE,FALSE,"TN","GENECONV"
"13010",0.1,0.01,100,0,3,"seq_10",FALSE,FALSE,"TN","GENECONV"
"13011",0.1,0.01,100,0,3,"seq_11",FALSE,FALSE,"TN","GENECONV"
"13012",0.1,0.01,100,0,3,"seq_12",FALSE,FALSE,"TN","GENECONV"
"13013",0.1,0.01,100,0,3,"seq_13",FALSE,FALSE,"TN","GENECONV"
"13014",0.1,0.01,100,0,3,"seq_14",FALSE,FALSE,"TN","GENECONV"
"13015",0.1,0.01,100,0,3,"seq_15",FALSE,FALSE,"TN","GENECONV"
"13016",0.1,0.01,100,0,3,"seq_16",FALSE,FALSE,"TN","GENECONV"
"13017",0.1,0.01,100,0,3,"seq_17",FALSE,FALSE,"TN","GENECONV"
"13018",0.1,0.01,100,0,3,"seq_18",FALSE,FALSE,"TN","GENECONV"
"13019",0.1,0.01,100,0,3,"seq_19",FALSE,FALSE,"TN","GENECONV"
"13020",0.1,0.01,100,0,3,"seq_20",FALSE,FALSE,"TN","GENECONV"
"13021",0.1,0.01,100,0,3,"seq_21",FALSE,FALSE,"TN","GENECONV"
"13022",0.1,0.01,100,0,3,"seq_22",FALSE,FALSE,"TN","GENECONV"
"13023",0.1,0.01,100,0,3,"seq_23",FALSE,FALSE,"TN","GENECONV"
"13024",0.1,0.01,100,0,3,"seq_24",FALSE,FALSE,"TN","GENECONV"
"13025",0.1,0.01,100,0,3,"seq_25",FALSE,FALSE,"TN","GENECONV"
"13026",0.1,0.01,100,0,3,"seq_26",FALSE,FALSE,"TN","GENECONV"
"13027",0.1,0.01,100,0,3,"seq_27",FALSE,FALSE,"TN","GENECONV"
"13028",0.1,0.01,100,0,3,"seq_28",FALSE,FALSE,"TN","GENECONV"
"13029",0.1,0.01,100,0,3,"seq_29",FALSE,FALSE,"TN","GENECONV"
"13030",0.1,0.01,100,0,3,"seq_30",FALSE,FALSE,"TN","GENECONV"
"13031",0.1,0.01,100,0,3,"seq_31",FALSE,FALSE,"TN","GENECONV"
"13032",0.1,0.01,100,0,3,"seq_32",FALSE,FALSE,"TN","GENECONV"
"13033",0.1,0.01,100,0,3,"seq_33",FALSE,FALSE,"TN","GENECONV"
"13034",0.1,0.01,100,0,3,"seq_34",FALSE,FALSE,"TN","GENECONV"
"13035",0.1,0.01,100,0,3,"seq_35",FALSE,FALSE,"TN","GENECONV"
"13036",0.1,0.01,100,0,3,"seq_36",FALSE,FALSE,"TN","GENECONV"
"13037",0.1,0.01,100,0,3,"seq_37",FALSE,FALSE,"TN","GENECONV"
"13038",0.1,0.01,100,0,3,"seq_38",FALSE,FALSE,"TN","GENECONV"
"13039",0.1,0.01,100,0,3,"seq_39",FALSE,FALSE,"TN","GENECONV"
"13040",0.1,0.01,100,0,3,"seq_40",FALSE,FALSE,"TN","GENECONV"
"13041",0.1,0.01,100,0,3,"seq_41",FALSE,FALSE,"TN","GENECONV"
"13042",0.1,0.01,100,0,3,"seq_42",FALSE,FALSE,"TN","GENECONV"
"13043",0.1,0.01,100,0,3,"seq_43",FALSE,FALSE,"TN","GENECONV"
"13044",0.1,0.01,100,0,3,"seq_44",FALSE,FALSE,"TN","GENECONV"
"13045",0.1,0.01,100,0,3,"seq_45",FALSE,FALSE,"TN","GENECONV"
"13046",0.1,0.01,100,0,3,"seq_46",FALSE,FALSE,"TN","GENECONV"
"13047",0.1,0.01,100,0,3,"seq_47",FALSE,FALSE,"TN","GENECONV"
"13048",0.1,0.01,100,0,3,"seq_48",FALSE,FALSE,"TN","GENECONV"
"13049",0.1,0.01,100,0,3,"seq_49",FALSE,FALSE,"TN","GENECONV"
"13050",0.1,0.01,100,0,3,"seq_50",FALSE,FALSE,"TN","GENECONV"
"13051",0.1,0.01,100,0,3,"seq_51",FALSE,FALSE,"TN","GENECONV"
"13052",0.1,0.01,100,0,3,"seq_52",FALSE,FALSE,"TN","GENECONV"
"13053",0.1,0.01,100,0,3,"seq_53",FALSE,FALSE,"TN","GENECONV"
"13054",0.1,0.01,100,0,3,"seq_54",FALSE,FALSE,"TN","GENECONV"
"13055",0.1,0.01,100,0,3,"seq_55",FALSE,FALSE,"TN","GENECONV"
"13056",0.1,0.01,100,0,3,"seq_56",FALSE,FALSE,"TN","GENECONV"
"13057",0.1,0.01,100,0,3,"seq_57",FALSE,FALSE,"TN","GENECONV"
"13058",0.1,0.01,100,0,3,"seq_58",FALSE,FALSE,"TN","GENECONV"
"13059",0.1,0.01,100,0,3,"seq_59",FALSE,FALSE,"TN","GENECONV"
"13060",0.1,0.01,100,0,3,"seq_60",FALSE,FALSE,"TN","GENECONV"
"13061",0.1,0.01,100,0,3,"seq_61",FALSE,FALSE,"TN","GENECONV"
"13062",0.1,0.01,100,0,3,"seq_62",FALSE,FALSE,"TN","GENECONV"
"13063",0.1,0.01,100,0,3,"seq_63",FALSE,FALSE,"TN","GENECONV"
"13064",0.1,0.01,100,0,3,"seq_64",FALSE,FALSE,"TN","GENECONV"
"13065",0.1,0.01,100,0,3,"seq_65",FALSE,FALSE,"TN","GENECONV"
"13066",0.1,0.01,100,0,3,"seq_66",FALSE,FALSE,"TN","GENECONV"
"13067",0.1,0.01,100,0,3,"seq_67",FALSE,FALSE,"TN","GENECONV"
"13068",0.1,0.01,100,0,3,"seq_68",FALSE,FALSE,"TN","GENECONV"
"13069",0.1,0.01,100,0,3,"seq_69",FALSE,FALSE,"TN","GENECONV"
"13070",0.1,0.01,100,0,3,"seq_70",FALSE,FALSE,"TN","GENECONV"
"13071",0.1,0.01,100,0,3,"seq_71",FALSE,FALSE,"TN","GENECONV"
"13072",0.1,0.01,100,0,3,"seq_72",FALSE,FALSE,"TN","GENECONV"
"13073",0.1,0.01,100,0,3,"seq_73",FALSE,FALSE,"TN","GENECONV"
"13074",0.1,0.01,100,0,3,"seq_74",FALSE,FALSE,"TN","GENECONV"
"13075",0.1,0.01,100,0,3,"seq_75",FALSE,FALSE,"TN","GENECONV"
"13076",0.1,0.01,100,0,3,"seq_76",FALSE,FALSE,"TN","GENECONV"
"13077",0.1,0.01,100,0,3,"seq_77",FALSE,FALSE,"TN","GENECONV"
"13078",0.1,0.01,100,0,3,"seq_78",FALSE,FALSE,"TN","GENECONV"
"13079",0.1,0.01,100,0,3,"seq_79",FALSE,FALSE,"TN","GENECONV"
"13080",0.1,0.01,100,0,3,"seq_80",FALSE,FALSE,"TN","GENECONV"
"13081",0.1,0.01,100,0,3,"seq_81",FALSE,FALSE,"TN","GENECONV"
"13082",0.1,0.01,100,0,3,"seq_82",FALSE,FALSE,"TN","GENECONV"
"13083",0.1,0.01,100,0,3,"seq_83",FALSE,FALSE,"TN","GENECONV"
"13084",0.1,0.01,100,0,3,"seq_84",FALSE,FALSE,"TN","GENECONV"
"13085",0.1,0.01,100,0,3,"seq_85",FALSE,FALSE,"TN","GENECONV"
"13086",0.1,0.01,100,0,3,"seq_86",FALSE,FALSE,"TN","GENECONV"
"13087",0.1,0.01,100,0,3,"seq_87",FALSE,FALSE,"TN","GENECONV"
"13088",0.1,0.01,100,0,3,"seq_88",FALSE,FALSE,"TN","GENECONV"
"13089",0.1,0.01,100,0,3,"seq_89",FALSE,FALSE,"TN","GENECONV"
"13090",0.1,0.01,100,0,3,"seq_90",FALSE,FALSE,"TN","GENECONV"
"13091",0.1,0.01,100,0,3,"seq_91",FALSE,FALSE,"TN","GENECONV"
"13092",0.1,0.01,100,0,3,"seq_92",FALSE,FALSE,"TN","GENECONV"
"13093",0.1,0.01,100,0,3,"seq_93",FALSE,FALSE,"TN","GENECONV"
"13094",0.1,0.01,100,0,3,"seq_94",FALSE,FALSE,"TN","GENECONV"
"13095",0.1,0.01,100,0,3,"seq_95",FALSE,FALSE,"TN","GENECONV"
"13096",0.1,0.01,100,0,3,"seq_96",FALSE,FALSE,"TN","GENECONV"
"13097",0.1,0.01,100,0,3,"seq_97",FALSE,FALSE,"TN","GENECONV"
"13098",0.1,0.01,100,0,3,"seq_98",FALSE,FALSE,"TN","GENECONV"
"13099",0.1,0.01,100,0,3,"seq_99",FALSE,FALSE,"TN","GENECONV"
"13100",0.1,0.01,100,0,3,"seq_100",FALSE,FALSE,"TN","GENECONV"
"13101",0.1,0.05,100,1,3,"seq_1",FALSE,FALSE,"TN","GENECONV"
"13102",0.1,0.05,100,1,3,"seq_2",FALSE,FALSE,"TN","GENECONV"
"13103",0.1,0.05,100,1,3,"seq_3",TRUE,TRUE,"TP","GENECONV"
"13104",0.1,0.05,100,1,3,"seq_4",FALSE,FALSE,"TN","GENECONV"
"13105",0.1,0.05,100,1,3,"seq_5",FALSE,FALSE,"TN","GENECONV"
"13106",0.1,0.05,100,1,3,"seq_6",FALSE,FALSE,"TN","GENECONV"
"13107",0.1,0.05,100,1,3,"seq_7",FALSE,TRUE,"FP","GENECONV"
"13108",0.1,0.05,100,1,3,"seq_8",FALSE,FALSE,"TN","GENECONV"
"13109",0.1,0.05,100,1,3,"seq_9",FALSE,FALSE,"TN","GENECONV"
"13110",0.1,0.05,100,1,3,"seq_10",FALSE,FALSE,"TN","GENECONV"
"13111",0.1,0.05,100,1,3,"seq_11",FALSE,FALSE,"TN","GENECONV"
"13112",0.1,0.05,100,1,3,"seq_12",TRUE,TRUE,"TP","GENECONV"
"13113",0.1,0.05,100,1,3,"seq_13",FALSE,FALSE,"TN","GENECONV"
"13114",0.1,0.05,100,1,3,"seq_14",FALSE,FALSE,"TN","GENECONV"
"13115",0.1,0.05,100,1,3,"seq_15",FALSE,FALSE,"TN","GENECONV"
"13116",0.1,0.05,100,1,3,"seq_16",TRUE,TRUE,"TP","GENECONV"
"13117",0.1,0.05,100,1,3,"seq_17",FALSE,FALSE,"TN","GENECONV"
"13118",0.1,0.05,100,1,3,"seq_18",FALSE,FALSE,"TN","GENECONV"
"13119",0.1,0.05,100,1,3,"seq_19",FALSE,FALSE,"TN","GENECONV"
"13120",0.1,0.05,100,1,3,"seq_20",FALSE,FALSE,"TN","GENECONV"
"13121",0.1,0.05,100,1,3,"seq_21",FALSE,FALSE,"TN","GENECONV"
"13122",0.1,0.05,100,1,3,"seq_22",FALSE,FALSE,"TN","GENECONV"
"13123",0.1,0.05,100,1,3,"seq_23",FALSE,FALSE,"TN","GENECONV"
"13124",0.1,0.05,100,1,3,"seq_24",FALSE,FALSE,"TN","GENECONV"
"13125",0.1,0.05,100,1,3,"seq_25",FALSE,FALSE,"TN","GENECONV"
"13126",0.1,0.05,100,1,3,"seq_26",FALSE,FALSE,"TN","GENECONV"
"13127",0.1,0.05,100,1,3,"seq_27",FALSE,FALSE,"TN","GENECONV"
"13128",0.1,0.05,100,1,3,"seq_28",FALSE,FALSE,"TN","GENECONV"
"13129",0.1,0.05,100,1,3,"seq_29",FALSE,FALSE,"TN","GENECONV"
"13130",0.1,0.05,100,1,3,"seq_30",FALSE,FALSE,"TN","GENECONV"
"13131",0.1,0.05,100,1,3,"seq_31",FALSE,FALSE,"TN","GENECONV"
"13132",0.1,0.05,100,1,3,"seq_32",FALSE,FALSE,"TN","GENECONV"
"13133",0.1,0.05,100,1,3,"seq_33",FALSE,FALSE,"TN","GENECONV"
"13134",0.1,0.05,100,1,3,"seq_34",FALSE,FALSE,"TN","GENECONV"
"13135",0.1,0.05,100,1,3,"seq_35",FALSE,FALSE,"TN","GENECONV"
"13136",0.1,0.05,100,1,3,"seq_36",FALSE,FALSE,"TN","GENECONV"
"13137",0.1,0.05,100,1,3,"seq_37",FALSE,FALSE,"TN","GENECONV"
"13138",0.1,0.05,100,1,3,"seq_38",FALSE,TRUE,"FP","GENECONV"
"13139",0.1,0.05,100,1,3,"seq_39",FALSE,FALSE,"TN","GENECONV"
"13140",0.1,0.05,100,1,3,"seq_40",FALSE,FALSE,"TN","GENECONV"
"13141",0.1,0.05,100,1,3,"seq_41",FALSE,FALSE,"TN","GENECONV"
"13142",0.1,0.05,100,1,3,"seq_42",FALSE,FALSE,"TN","GENECONV"
"13143",0.1,0.05,100,1,3,"seq_43",FALSE,FALSE,"TN","GENECONV"
"13144",0.1,0.05,100,1,3,"seq_44",FALSE,FALSE,"TN","GENECONV"
"13145",0.1,0.05,100,1,3,"seq_45",FALSE,FALSE,"TN","GENECONV"
"13146",0.1,0.05,100,1,3,"seq_46",FALSE,FALSE,"TN","GENECONV"
"13147",0.1,0.05,100,1,3,"seq_47",FALSE,FALSE,"TN","GENECONV"
"13148",0.1,0.05,100,1,3,"seq_48",FALSE,TRUE,"FP","GENECONV"
"13149",0.1,0.05,100,1,3,"seq_49",FALSE,FALSE,"TN","GENECONV"
"13150",0.1,0.05,100,1,3,"seq_50",FALSE,FALSE,"TN","GENECONV"
"13151",0.1,0.05,100,1,3,"seq_51",FALSE,FALSE,"TN","GENECONV"
"13152",0.1,0.05,100,1,3,"seq_52",FALSE,FALSE,"TN","GENECONV"
"13153",0.1,0.05,100,1,3,"seq_53",FALSE,FALSE,"TN","GENECONV"
"13154",0.1,0.05,100,1,3,"seq_54",FALSE,FALSE,"TN","GENECONV"
"13155",0.1,0.05,100,1,3,"seq_55",FALSE,FALSE,"TN","GENECONV"
"13156",0.1,0.05,100,1,3,"seq_56",FALSE,FALSE,"TN","GENECONV"
"13157",0.1,0.05,100,1,3,"seq_57",FALSE,FALSE,"TN","GENECONV"
"13158",0.1,0.05,100,1,3,"seq_58",FALSE,FALSE,"TN","GENECONV"
"13159",0.1,0.05,100,1,3,"seq_59",FALSE,FALSE,"TN","GENECONV"
"13160",0.1,0.05,100,1,3,"seq_60",FALSE,FALSE,"TN","GENECONV"
"13161",0.1,0.05,100,1,3,"seq_61",TRUE,TRUE,"TP","GENECONV"
"13162",0.1,0.05,100,1,3,"seq_62",FALSE,FALSE,"TN","GENECONV"
"13163",0.1,0.05,100,1,3,"seq_63",FALSE,FALSE,"TN","GENECONV"
"13164",0.1,0.05,100,1,3,"seq_64",FALSE,FALSE,"TN","GENECONV"
"13165",0.1,0.05,100,1,3,"seq_65",FALSE,FALSE,"TN","GENECONV"
"13166",0.1,0.05,100,1,3,"seq_66",FALSE,FALSE,"TN","GENECONV"
"13167",0.1,0.05,100,1,3,"seq_67",FALSE,FALSE,"TN","GENECONV"
"13168",0.1,0.05,100,1,3,"seq_68",FALSE,FALSE,"TN","GENECONV"
"13169",0.1,0.05,100,1,3,"seq_69",TRUE,TRUE,"TP","GENECONV"
"13170",0.1,0.05,100,1,3,"seq_70",FALSE,FALSE,"TN","GENECONV"
"13171",0.1,0.05,100,1,3,"seq_71",FALSE,FALSE,"TN","GENECONV"
"13172",0.1,0.05,100,1,3,"seq_72",FALSE,FALSE,"TN","GENECONV"
"13173",0.1,0.05,100,1,3,"seq_73",FALSE,FALSE,"TN","GENECONV"
"13174",0.1,0.05,100,1,3,"seq_74",TRUE,FALSE,"FN","GENECONV"
"13175",0.1,0.05,100,1,3,"seq_75",FALSE,FALSE,"TN","GENECONV"
"13176",0.1,0.05,100,1,3,"seq_76",FALSE,FALSE,"TN","GENECONV"
"13177",0.1,0.05,100,1,3,"seq_77",FALSE,FALSE,"TN","GENECONV"
"13178",0.1,0.05,100,1,3,"seq_78",FALSE,FALSE,"TN","GENECONV"
"13179",0.1,0.05,100,1,3,"seq_79",FALSE,FALSE,"TN","GENECONV"
"13180",0.1,0.05,100,1,3,"seq_80",FALSE,FALSE,"TN","GENECONV"
"13181",0.1,0.05,100,1,3,"seq_81",FALSE,FALSE,"TN","GENECONV"
"13182",0.1,0.05,100,1,3,"seq_82",FALSE,FALSE,"TN","GENECONV"
"13183",0.1,0.05,100,1,3,"seq_83",FALSE,FALSE,"TN","GENECONV"
"13184",0.1,0.05,100,1,3,"seq_84",FALSE,FALSE,"TN","GENECONV"
"13185",0.1,0.05,100,1,3,"seq_85",FALSE,FALSE,"TN","GENECONV"
"13186",0.1,0.05,100,1,3,"seq_86",FALSE,FALSE,"TN","GENECONV"
"13187",0.1,0.05,100,1,3,"seq_87",FALSE,FALSE,"TN","GENECONV"
"13188",0.1,0.05,100,1,3,"seq_88",FALSE,FALSE,"TN","GENECONV"
"13189",0.1,0.05,100,1,3,"seq_89",FALSE,FALSE,"TN","GENECONV"
"13190",0.1,0.05,100,1,3,"seq_90",TRUE,FALSE,"FN","GENECONV"
"13191",0.1,0.05,100,1,3,"seq_91",FALSE,FALSE,"TN","GENECONV"
"13192",0.1,0.05,100,1,3,"seq_92",FALSE,FALSE,"TN","GENECONV"
"13193",0.1,0.05,100,1,3,"seq_93",FALSE,FALSE,"TN","GENECONV"
"13194",0.1,0.05,100,1,3,"seq_94",FALSE,FALSE,"TN","GENECONV"
"13195",0.1,0.05,100,1,3,"seq_95",FALSE,FALSE,"TN","GENECONV"
"13196",0.1,0.05,100,1,3,"seq_96",FALSE,FALSE,"TN","GENECONV"
"13197",0.1,0.05,100,1,3,"seq_97",FALSE,FALSE,"TN","GENECONV"
"13198",0.1,0.05,100,1,3,"seq_98",TRUE,FALSE,"FN","GENECONV"
"13199",0.1,0.05,100,1,3,"seq_99",FALSE,FALSE,"TN","GENECONV"
"13200",0.1,0.05,100,1,3,"seq_100",FALSE,FALSE,"TN","GENECONV"
"13201",0.01,0.05,100,1,2,"seq_1",FALSE,FALSE,"TN","GENECONV"
"13202",0.01,0.05,100,1,2,"seq_2",FALSE,FALSE,"TN","GENECONV"
"13203",0.01,0.05,100,1,2,"seq_3",FALSE,TRUE,"FP","GENECONV"
"13204",0.01,0.05,100,1,2,"seq_4",FALSE,TRUE,"FP","GENECONV"
"13205",0.01,0.05,100,1,2,"seq_5",FALSE,TRUE,"FP","GENECONV"
"13206",0.01,0.05,100,1,2,"seq_6",FALSE,FALSE,"TN","GENECONV"
"13207",0.01,0.05,100,1,2,"seq_7",FALSE,TRUE,"FP","GENECONV"
"13208",0.01,0.05,100,1,2,"seq_8",FALSE,TRUE,"FP","GENECONV"
"13209",0.01,0.05,100,1,2,"seq_9",FALSE,TRUE,"FP","GENECONV"
"13210",0.01,0.05,100,1,2,"seq_10",FALSE,FALSE,"TN","GENECONV"
"13211",0.01,0.05,100,1,2,"seq_11",FALSE,TRUE,"FP","GENECONV"
"13212",0.01,0.05,100,1,2,"seq_12",FALSE,TRUE,"FP","GENECONV"
"13213",0.01,0.05,100,1,2,"seq_13",FALSE,TRUE,"FP","GENECONV"
"13214",0.01,0.05,100,1,2,"seq_14",TRUE,TRUE,"TP","GENECONV"
"13215",0.01,0.05,100,1,2,"seq_15",FALSE,TRUE,"FP","GENECONV"
"13216",0.01,0.05,100,1,2,"seq_16",FALSE,FALSE,"TN","GENECONV"
"13217",0.01,0.05,100,1,2,"seq_17",FALSE,TRUE,"FP","GENECONV"
"13218",0.01,0.05,100,1,2,"seq_18",FALSE,FALSE,"TN","GENECONV"
"13219",0.01,0.05,100,1,2,"seq_19",FALSE,TRUE,"FP","GENECONV"
"13220",0.01,0.05,100,1,2,"seq_20",FALSE,TRUE,"FP","GENECONV"
"13221",0.01,0.05,100,1,2,"seq_21",FALSE,TRUE,"FP","GENECONV"
"13222",0.01,0.05,100,1,2,"seq_22",FALSE,TRUE,"FP","GENECONV"
"13223",0.01,0.05,100,1,2,"seq_23",FALSE,TRUE,"FP","GENECONV"
"13224",0.01,0.05,100,1,2,"seq_24",FALSE,TRUE,"FP","GENECONV"
"13225",0.01,0.05,100,1,2,"seq_25",TRUE,TRUE,"TP","GENECONV"
"13226",0.01,0.05,100,1,2,"seq_26",FALSE,TRUE,"FP","GENECONV"
"13227",0.01,0.05,100,1,2,"seq_27",FALSE,TRUE,"FP","GENECONV"
"13228",0.01,0.05,100,1,2,"seq_28",FALSE,FALSE,"TN","GENECONV"
"13229",0.01,0.05,100,1,2,"seq_29",FALSE,TRUE,"FP","GENECONV"
"13230",0.01,0.05,100,1,2,"seq_30",FALSE,TRUE,"FP","GENECONV"
"13231",0.01,0.05,100,1,2,"seq_31",FALSE,FALSE,"TN","GENECONV"
"13232",0.01,0.05,100,1,2,"seq_32",FALSE,TRUE,"FP","GENECONV"
"13233",0.01,0.05,100,1,2,"seq_33",FALSE,TRUE,"FP","GENECONV"
"13234",0.01,0.05,100,1,2,"seq_34",FALSE,TRUE,"FP","GENECONV"
"13235",0.01,0.05,100,1,2,"seq_35",FALSE,TRUE,"FP","GENECONV"
"13236",0.01,0.05,100,1,2,"seq_36",FALSE,TRUE,"FP","GENECONV"
"13237",0.01,0.05,100,1,2,"seq_37",FALSE,TRUE,"FP","GENECONV"
"13238",0.01,0.05,100,1,2,"seq_38",FALSE,TRUE,"FP","GENECONV"
"13239",0.01,0.05,100,1,2,"seq_39",TRUE,TRUE,"TP","GENECONV"
"13240",0.01,0.05,100,1,2,"seq_40",FALSE,FALSE,"TN","GENECONV"
"13241",0.01,0.05,100,1,2,"seq_41",TRUE,TRUE,"TP","GENECONV"
"13242",0.01,0.05,100,1,2,"seq_42",FALSE,FALSE,"TN","GENECONV"
"13243",0.01,0.05,100,1,2,"seq_43",FALSE,FALSE,"TN","GENECONV"
"13244",0.01,0.05,100,1,2,"seq_44",FALSE,FALSE,"TN","GENECONV"
"13245",0.01,0.05,100,1,2,"seq_45",FALSE,FALSE,"TN","GENECONV"
"13246",0.01,0.05,100,1,2,"seq_46",FALSE,TRUE,"FP","GENECONV"
"13247",0.01,0.05,100,1,2,"seq_47",FALSE,TRUE,"FP","GENECONV"
"13248",0.01,0.05,100,1,2,"seq_48",FALSE,TRUE,"FP","GENECONV"
"13249",0.01,0.05,100,1,2,"seq_49",TRUE,TRUE,"TP","GENECONV"
"13250",0.01,0.05,100,1,2,"seq_50",FALSE,TRUE,"FP","GENECONV"
"13251",0.01,0.05,100,1,2,"seq_51",TRUE,TRUE,"TP","GENECONV"
"13252",0.01,0.05,100,1,2,"seq_52",FALSE,FALSE,"TN","GENECONV"
"13253",0.01,0.05,100,1,2,"seq_53",FALSE,FALSE,"TN","GENECONV"
"13254",0.01,0.05,100,1,2,"seq_54",TRUE,TRUE,"TP","GENECONV"
"13255",0.01,0.05,100,1,2,"seq_55",FALSE,TRUE,"FP","GENECONV"
"13256",0.01,0.05,100,1,2,"seq_56",FALSE,TRUE,"FP","GENECONV"
"13257",0.01,0.05,100,1,2,"seq_57",FALSE,TRUE,"FP","GENECONV"
"13258",0.01,0.05,100,1,2,"seq_58",FALSE,TRUE,"FP","GENECONV"
"13259",0.01,0.05,100,1,2,"seq_59",FALSE,TRUE,"FP","GENECONV"
"13260",0.01,0.05,100,1,2,"seq_60",FALSE,FALSE,"TN","GENECONV"
"13261",0.01,0.05,100,1,2,"seq_61",FALSE,TRUE,"FP","GENECONV"
"13262",0.01,0.05,100,1,2,"seq_62",FALSE,TRUE,"FP","GENECONV"
"13263",0.01,0.05,100,1,2,"seq_63",FALSE,TRUE,"FP","GENECONV"
"13264",0.01,0.05,100,1,2,"seq_64",FALSE,FALSE,"TN","GENECONV"
"13265",0.01,0.05,100,1,2,"seq_65",FALSE,TRUE,"FP","GENECONV"
"13266",0.01,0.05,100,1,2,"seq_66",FALSE,TRUE,"FP","GENECONV"
"13267",0.01,0.05,100,1,2,"seq_67",FALSE,TRUE,"FP","GENECONV"
"13268",0.01,0.05,100,1,2,"seq_68",FALSE,TRUE,"FP","GENECONV"
"13269",0.01,0.05,100,1,2,"seq_69",FALSE,FALSE,"TN","GENECONV"
"13270",0.01,0.05,100,1,2,"seq_70",FALSE,TRUE,"FP","GENECONV"
"13271",0.01,0.05,100,1,2,"seq_71",FALSE,TRUE,"FP","GENECONV"
"13272",0.01,0.05,100,1,2,"seq_72",FALSE,TRUE,"FP","GENECONV"
"13273",0.01,0.05,100,1,2,"seq_73",FALSE,TRUE,"FP","GENECONV"
"13274",0.01,0.05,100,1,2,"seq_74",FALSE,TRUE,"FP","GENECONV"
"13275",0.01,0.05,100,1,2,"seq_75",FALSE,TRUE,"FP","GENECONV"
"13276",0.01,0.05,100,1,2,"seq_76",FALSE,FALSE,"TN","GENECONV"
