mut,rec,seqLen,dualInf,rep,generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
0.010,1.0E-7,5000,0.1,2,213,10000,101.48019801980197,185.0,3.3034060762631495E-69,3.787386170320806E-56,3.6947971518118714E-53,1,1797.5135
0.00010,0.0010,100,1,1,213,10000,5.363366336633663,13.0,0.00578703703703704,0.4952411928530454,0.5787037037037037,597,61.5488
0.0010,1.0E-7,1000,0.1,2,213,10000,30.30990099009901,50.0,6.103515624999997E-6,0.11984327012445992,0.6944444444444444,16,201.011
1.0E-7,0.0010,5000,0.5,1,213,10000,0.019801980198019802,1.0,0.005364418029785158,0.010725617408752443,0.010728836059570316,8866,0.3439
0.010,0.0010,1000,0.5,2,213,10000,73.84772277227722,124.0,2.4327882481067114E-65,6.502066414524486E-54,1.4172018722481726E-50,1,1797.2374
0.0010,0.0000010,1000,0.5,3,213,10000,33.80732673267327,59.0,1.7361111111111156E-6,0.11700483065256108,0.5555555555555559,10,200.9234
0.000010,0.0000010,1000,0.05,1,213,10000,2.405148514851485,7.0,0.004967053731282554,0.06982669565412979,0.10596381293402776,3836,55.3945
0.0010,0.0010,5000,0.5,2,213,10000,27.58732673267327,47.0,3.86238098144532E-6,0.2176531229388407,1.0,14,201.0697
1.0E-7,1.0E-7,1000,0.1,1,213,10000,0.0,0.0,0.06781684027777778,0.09042019314235424,0.09042245370370368,9946,5.1265
0.010,1.0E-7,2500,1,2,213,10000,81.27584158415841,130.0,8.54312471214364E-67,2.381383605379175E-55,1.3271282278756133E-52,1,1797.4539
1.0E-7,0.010,1000,0.25,1,213,10000,0.0,0.0,0.00198682149251302,0.003972649574279707,0.003973642985026047,8760,1.9308
0.0010,0.0000010,100,0.1,2,213,10000,33.86990099009901,59.0,2.9296875000000018E-6,0.21511330568402268,1.0,9,200.4708
0.0000010,0.0000010,100,0.1,2,213,10000,0.5651485148514851,3.0,0.02604166666666667,0.5606086805555319,0.625,5473,27.7132
0.0000010,0.0000010,5000,0.1,3,213,10000,0.2859405940594059,2.0,0.03814697265625004,0.07825317382812501,0.1525878906250002,8620,27.2424
0.0000010,0.000010,2500,0.25,2,213,10000,0.0,0.0,0.0017881393432617218,0.01785683631896973,0.02384185791015627,9951,53.9696
0.0010,0.0010,100,0.5,1,213,10000,35.01425742574257,62.0,1.3183593750000015E-5,0.21109192733818896,1.0,11,201.0184
1.0E-7,0.010,100,0.05,2,213,10000,0.0,0.0,0.28125000000000006,0.56233125,0.5625,8994,0.4327
0.000010,1.0E-7,5000,0.25,3,213,10000,1.285940594059406,6.0,0.006866455078124997,0.13527832031249998,0.18310546874999994,5487,24.2947
0.0010,0.00010,100,0.1,3,213,10000,32.57306930693069,56.0,6.103515625000007E-6,0.15072329393490264,0.6944444444444443,21,200.9643
0.010,0.00010,100,0.25,3,213,10000,91.85643564356435,134.0,1.65945601664105E-68,5.3202215567826145E-58,1.7381031722296352E-55,1,1797.8935
0.00010,0.010,5000,0,1,213,10000,4.481782178217822,12.0,0.005000000000000006,0.8594551250000068,1.0000000000000002,1000,62.7974
1.0E-7,0.00010,2500,0.1,1,213,10000,0.03920792079207921,1.0,0.75,0.75,0.75,9947,0.1045
0.00010,0.010,5000,1,1,213,10000,3.443960396039604,10.0,0.0010000000000000002,0.8561195722222296,1.0,1137,61.7412
0.0000010,0.000010,5000,0.5,3,213,10000,0.3671287128712871,2.0,2.413988113403319E-4,0.0034717162325978274,0.00362098217010498,8815,50.5526
0.00010,0.0010,1000,0.05,2,213,10000,3.3607920792079207,12.0,0.004166666666666671,0.716546718749943,0.8333333333333334,1201,60.8982
0.0010,0.000010,5000,0.5,3,213,10000,20.33029702970297,34.0,3.814697265624994E-6,0.14611822749028588,0.6944444444444444,11,200.6583
1.0E-7,0.00010,1000,0.05,1,213,10000,0.019801980198019802,1.0,8.58306884765626E-4,0.00858186721801758,0.00858306884765626,9939,10.0535
0.000010,0.010,5000,0.1,3,213,10000,0.7469306930693069,4.0,0.05000000000000001,0.9850500000000003,1.0,6252,13.8732
0.00010,0.0010,1000,0.5,1,213,10000,5.427128712871287,14.0,0.018750000000000003,0.8579297916666692,1.0,307,58.8826
0.0010,0.00010,2500,0.5,2,213,10000,24.117623762376237,46.0,6.103515624999997E-6,0.14944038143334362,0.694444444444444,13,200.5861
0.0010,0.010,100,0.05,3,213,10000,37.80316831683168,61.0,7.031250000000007E-6,0.20307465579910766,1.0,12,200.9608
0.0010,0.00010,100,1,1,213,10000,25.003762376237624,45.0,6.510416666666674E-6,0.1502050166055324,0.6944444444444444,11,200.939
0.0010,0.0000010,2500,0.25,3,213,10000,24.186732673267326,52.0,5.9604644775390735E-6,0.09754994036402527,0.4822530864197535,12,200.8088
0.010,0.0000010,5000,0,1,213,10000,67.41346534653465,132.0,5.456194655473834E-83,1.2444645176892682E-67,1.0912389310945812E-64,1,1797.3825
0.000010,0.0010,100,0.5,2,213,10000,0.25663366336633664,3.0,0.007500000000000004,0.7391919999999997,0.75,7510,22.9173
0.010,0.0010,2500,0.05,1,213,10000,139.0320792079208,257.0,3.576343975781282E-67,2.195814461773933E-56,1.5876934667601912E-53,1,1796.8233
0.010,0.0000010,5000,1,1,213,10000,54.67940594059406,101.0,9.25054703686846E-87,4.984274719703139E-69,1.2630080221002904E-65,1,1798.2801
0.00010,0.000010,2500,0.1,2,213,10000,5.268118811881188,14.0,0.010000000000000004,0.856696052083336,0.9999999999999999,499,59.4747
1.0E-7,0.000010,1000,0.25,3,213,10000,0.0,0.0,0.375,0.74990625,0.75,9990,0.0293
1.0E-7,0.010,5000,0.1,1,213,10000,0.0,0.0,0.375,0.749925,0.75,8374,0.198
0.000010,0.010,100,0.1,2,213,10000,1.6134653465346536,5.0,0.005960464477539072,0.08473574452931171,0.14128508391203706,3140,48.2418
0.00010,0.0000010,5000,0.05,1,213,10000,2.6182178217821783,10.0,0.003750000000000002,0.6547218749999965,1.0000000000000002,2198,63.513
1.0E-7,1.0E-7,2500,1,2,213,10000,0.0,0.0,0.01406250000000001,0.14059125,0.140625,9995,0.0167
0.010,1.0E-7,1000,1,1,213,10000,82.34336633663366,138.0,1.3198720964119652E-66,3.352783267795864E-55,4.4790577690805206E-52,1,1797.0261
0.0000010,0.000010,1000,1,3,213,10000,0.11762376237623762,3.0,0.06250000000000003,0.62393125,0.625,9366,1.4155
1.0E-7,0.0000010,5000,0.5,3,213,10000,0.019801980198019802,1.0,0.07500000000000002,0.749895,0.75,9968,0.0669
0.000010,0.0000010,100,0.1,1,213,10000,0.5128712871287129,4.0,0.02604166666666668,0.3014143229166635,0.3125000000000001,6594,53.2877
0.0010,0.0010,5000,1,1,213,10000,26.095247524752477,47.0,6.510416666666674E-6,0.1285949127458219,0.625,11,200.7917
0.000010,1.0E-7,2500,0.05,2,213,10000,0.5635643564356435,4.0,0.02893518518518518,0.5767309992283979,0.6944444444444443,7387,53.2818
1.0E-7,1.0E-7,5000,0.05,1,213,10000,0.0,0.0,0.003218650817871098,0.0064364969730377215,0.006437301635742197,9997,0.0118
0.000010,0.00010,100,0.5,1,213,10000,0.15801980198019802,4.0,0.016276041666666668,0.32061306423614483,0.4340277777777779,8931,51.7096
0.010,0.010,2500,0.1,2,213,10000,82.58633663366336,136.0,4.888415171896385E-63,2.948003228179795E-52,3.0375554532068675E-49,1,1797.1973
0.010,1.0E-7,100,0.05,1,213,10000,84.65663366336634,128.0,2.3283489425662356E-67,2.7575817974712017E-55,3.814766907500327E-52,1,1797.9049
0.0000010,0.000010,5000,0.05,3,213,10000,0.019801980198019802,1.0,0.05208333333333335,0.5182005208333182,0.5208333333333334,9809,37.6347
0.0000010,0.0010,1000,0.05,1,213,10000,0.0594059405940594,2.0,0.010299682617187526,0.10277877330780032,0.13732910156250022,9931,35.0709
0.0010,1.0E-7,1000,0.25,2,213,10000,29.516831683168316,55.0,2.5000000000000062E-5,0.22216744909152544,1.0000000000000004,17,200.9659
0.0010,0.0000010,2500,1,3,213,10000,29.76970297029703,54.0,9.765625000000005E-6,0.1361790823406643,0.6250000000000002,17,200.9568
0.00010,1.0E-7,5000,0.1,1,213,10000,3.497821782178218,12.0,0.004340277777777781,0.35063326611931955,0.5208333333333334,1486,73.0593
0.000010,0.010,2500,0.25,1,213,10000,0.13861386138613863,2.0,0.05000000000000001,0.986181666666667,1.0,7272,38.7589
0.0000010,0.010,1000,0.5,2,213,10000,0.019801980198019802,1.0,0.07500000000000002,0.748815,0.75,6263,8.7715
0.0000010,0.010,1000,0.5,3,213,10000,0.1188118811881188,2.0,0.07500000000000002,0.7485724999999999,0.75,2167,3.0235
0.000010,0.0010,5000,0.1,1,213,10000,0.4534653465346535,4.0,0.10000000000000002,0.9838875000000006,1.0,7819,14.416
0.0010,0.0000010,2500,1,2,213,10000,20.43168316831683,40.0,3.0517578125000036E-6,0.0682061259100454,0.31250000000000006,12,200.8632
0.0010,1.0E-7,1000,0.25,3,213,10000,17.78,40.0,1.356336805555558E-5,0.1442444410157994,0.6944444444444449,13,201.082
0.000010,0.000010,5000,0.5,1,213,10000,0.42534653465346534,3.0,0.027777777777777804,0.5532038888889625,0.6666666666666671,7855,47.2528
0.0000010,0.000010,5000,0.05,2,213,10000,0.23564356435643563,2.0,0.0018104910850524915,0.0037403739988803872,0.004827976226806644,8835,42.4167
0.010,0.010,2500,0.1,3,213,10000,80.07524752475247,144.0,1.2656481055028105E-61,3.1246683893734325E-48,5.3025255626927677E-45,1,1797.5318
0.000010,1.0E-7,2500,0.05,3,213,10000,0.31603960396039604,3.0,0.05000000000000001,0.9865966666666669,0.9999999999999999,7930,37.9893
1.0E-7,0.0000010,5000,0.5,2,213,10000,0.0,0.0,0.28125000000000006,0.5624015625,0.5625,9969,0.0746
0.0000010,0.000010,1000,1,2,213,10000,0.019801980198019802,1.0,0.15625000000000003,0.3119505208333334,0.31250000000000006,9849,27.2459
0.000010,0.010,100,1,1,213,10000,0.3607920792079208,2.0,0.028935185185185192,0.5688946759259355,0.5787037037037037,4121,24.6338
1.0E-7,1.0E-7,2500,1,3,213,10000,0.0,0.0,0.0068664550781250095,0.013729820251464847,0.013732910156250019,9991,26.0044
0.000010,0.010,100,0.1,3,213,10000,2.630891089108911,8.0,0.004470348358154301,0.06234800070524214,0.09536743164062507,4068,54.2906
1.0E-7,0.000010,1000,0.25,2,213,10000,0.0,0.0,3.1432136893272487E-4,3.1432136893272405E-4,3.1432136893272487E-4,9970,9.973
0.00010,0.000010,2500,0.1,3,213,10000,5.521188118811881,17.0,0.00578703703703704,0.4991545580954553,0.5787037037037038,730,64.4487
0.000010,0.0010,100,0.5,3,213,10000,0.46534653465346537,4.0,0.10000000000000002,0.9861200000000002,1.0,7390,30.3056
0.0010,0.0000010,2500,0.25,2,213,10000,32.507920792079204,53.0,1.6479492187500015E-6,0.21992295690330216,1.0,14,200.7256
0.0010,0.010,100,0.05,2,213,10000,32.49881188118812,54.0,3.5156250000000092E-6,0.21009019122318937,1.0,10,201.1298
1.0E-7,0.0010,100,0.5,1,213,10000,0.0,0.0,0.002207579436125581,0.004414165461504362,0.004415158872251162,9735,3.9956
0.000010,1.0E-7,1000,0.5,1,213,10000,2.6784158415841586,8.0,8.381903171539291E-4,0.017486848868429657,0.026822090148925722,4242,53.2698
0.00010,0.000010,1000,0.05,1,213,10000,1.9283168316831683,7.0,0.005787037037037051,0.49638178369344976,0.5787037037037044,2235,63.9998
0.0010,0.00010,2500,0.5,3,213,10000,24.325940594059407,46.0,3.0899047851562587E-6,0.04536448959414958,0.21093750000000044,15,200.5339
0.0000010,0.0000010,100,0.05,1,213,10000,0.039603960396039604,2.0,0.017361111111111112,0.17338281249997897,0.17361111111111113,9838,35.1513
0.000010,0.00010,1000,0.25,1,213,10000,0.7972277227722773,5.0,0.10000000000000002,0.9839522222222228,1.0000000000000002,5119,46.5438
0.000010,0.010,5000,0.1,2,213,10000,0.3556435643564356,3.0,0.034722222222222224,0.684392071759179,0.6944444444444445,8442,43.9776
0.0010,0.000010,5000,0.5,2,213,10000,20.60118811881188,37.0,9.765625000000005E-6,0.1130358684966478,0.5208333333333333,17,201.1834
0.00010,0.0010,1000,0.05,3,213,10000,6.413465346534654,17.0,0.010000000000000004,0.8547050208333363,1.0000000000000002,244,59.5306
0.0000010,0.000010,5000,0.5,2,213,10000,0.0,0.0,0.028125000000000025,0.28083796875,0.28125000000000017,9899,24.2698
0.010,0.00010,100,0.25,2,213,10000,93.14970297029703,132.0,4.893934927796707E-66,3.0584732491067137E-55,1.922203060232264E-52,1,1797.4716
0.0010,0.00010,100,0.1,2,213,10000,33.49881188118812,58.0,6.591796875000007E-6,0.18351380245014742,0.8333333333333333,24,200.9952
0.0010,0.0000010,1000,1,1,213,10000,39.54,61.0,1.4831542968750006E-6,0.15714320747897706,0.7500000000000001,11,201.1772
0.000010,1.0E-7,5000,0.25,2,213,10000,0.3718811881188119,2.0,0.10000000000000002,0.9856943750000005,1.0,8220,28.518
1.0E-7,0.010,100,0.05,3,213,10000,0.07683168316831683,1.0,2.2631138563156117E-4,4.615922458469867E-4,9.052455425262457E-4,9627,3.9802
1.0E-7,1.0E-7,2500,0.25,1,213,10000,0.0,0.0,1.257285475730896E-4,2.5141937658190727E-4,2.514570951461792E-4,9981,0.0453
0.0000010,0.000010,2500,0.25,3,213,10000,0.07920792079207921,2.0,0.10416666666666666,0.2099496527777525,0.31249999999999994,9443,26.0648
0.0000010,0.0000010,5000,0.1,2,213,10000,0.2312871287128713,2.0,0.022605613425925937,0.23468432014372193,0.30140817901234573,8768,27.8892
0.0000010,0.0000010,100,0.1,3,213,10000,0.0,0.0,0.035156250000000014,0.35108378906250004,0.46875000000000006,9929,53.9336
0.0010,0.0000010,100,0.1,3,213,10000,33.34376237623762,55.0,2.8257016782407428E-5,0.12575805128749248,0.5787037037037039,13,200.8416
0.000010,0.010,100,0.05,1,213,10000,0.2855445544554455,2.0,0.01808449074074075,0.3630518783757513,0.4822530864197532,8714,52.9096
0.010,1.0E-7,2500,1,3,213,10000,72.80574257425742,104.0,4.195760397631426E-67,3.4197600090127806E-54,3.078997626509844E-51,1,1797.2043
0.0000010,0.000010,2500,1,1,213,10000,0.019801980198019802,1.0,0.03750000000000001,0.374195625,0.375,9922,33.1256
0.00010,0.010,1000,0.1,1,213,10000,5.623168316831683,12.0,0.010000000000000004,0.8571860833333361,1.0,329,56.8352
0.0010,0.0010,5000,0.5,3,213,10000,31.40118811881188,48.0,8.789062500000016E-6,0.1179496579314934,0.75,10,200.2958
0.000010,0.010,5000,0.05,1,213,10000,0.4918811881188119,4.0,0.07500000000000002,0.9848216666666673,1.0,6771,19.5691
0.0010,0.0000010,1000,0.5,2,213,10000,21.612871287128712,43.0,1.5070408950617292E-5,0.12560018727416708,0.5787037037037037,17,200.9112
0.010,0.0010,1000,0.5,3,213,10000,79.950099009901,167.0,2.265710614720872E-64,2.4414330439259735E-52,6.0751109064136605E-49,1,1797.6557
0.0010,0.010,5000,0.1,1,213,10000,13.481980198019802,26.0,2.441406250000007E-7,0.14252817553142982,0.8333333333333333,28,200.9762
0.0010,1.0E-7,1000,0.1,3,213,10000,34.97782178217822,55.0,9.93410746256512E-6,0.0856557949243675,0.4018775720164613,15,200.8876
0.010,1.0E-7,5000,0.1,3,213,10000,88.45663366336633,132.0,2.3601152236674694E-68,1.608617954161948E-54,7.593888633016855E-52,1,1797.3669
0.000010,0.0010,100,0.05,2,213,10000,0.6099009900990099,4.0,0.10000000000000002,0.9826454166666672,1.0,7330,22.4577
0.0010,0.0000010,5000,0.05,3,213,10000,28.82811881188119,55.0,9.375000000000016E-6,0.21357377676995143,1.0,10,200.8426
0.000010,0.00010,1000,0.5,3,213,10000,0.25742574257425743,2.0,0.04166666666666668,0.820077777777664,0.8333333333333334,8093,33.0837
0.0010,0.010,1000,0.25,3,213,10000,38.421188118811884,57.0,8.789062499999994E-5,0.20025307089775884,1.0,8,200.3377
0.00010,1.0E-7,100,0.05,3,213,10000,5.276435643564357,14.0,0.003750000000000002,0.8569282604166685,1.0,497,57.559
1.0E-7,0.00010,100,0.1,1,213,10000,0.0,0.0,0.5625,0.5625,0.5625,9989,0.0301
0.010,0.000010,1000,0.05,2,213,10000,65.79287128712872,123.0,2.780965075567808E-65,2.5304258572296202E-52,1.8662740704502985E-49,1,1797.7949
0.000010,0.000010,1000,0.05,2,213,10000,0.9306930693069307,4.0,0.006103515625000006,0.12954919885707186,0.18084490740740755,6668,47.2657
0.0000010,0.00010,1000,0.25,2,213,10000,0.039603960396039604,2.0,0.001287460327148438,0.012853510379791258,0.012874603271484384,9629,36.4568
0.0010,0.00010,1000,0.25,2,213,10000,25.395841584158415,45.0,6.103515625000018E-6,0.09283360653066929,0.434027777777778,18,201.1588
0.010,0.0010,5000,0.25,1,213,10000,100.62970297029703,176.0,5.022712980008064E-65,9.898909632642247E-54,4.676227645261382E-51,1,1797.4701
0.00010,0.0000010,2500,0.25,1,213,10000,6.102970297029703,16.0,0.005000000000000006,0.8583380694444457,1.0000000000000002,467,60.3356
0.010,0.000010,1000,0.1,3,213,10000,87.31643564356436,141.0,1.1275626073643945E-64,2.797104500067141E-53,4.982350332122147E-50,1,1797.4155
0.010,0.00010,2500,0.5,3,213,10000,78.20970297029703,161.0,7.19322537586944E-79,1.867346310925796E-63,2.946345113955766E-60,1,1798.0218
0.0010,0.0010,2500,1,2,213,10000,27.854257425742574,45.0,4.687500000000007E-6,0.1569606541500474,0.7500000000000001,8,200.4551
0.0010,0.0000010,5000,0.5,1,213,10000,29.637623762376236,55.0,6.510416666666674E-6,0.10547146040630244,0.5208333333333333,8,200.9456
0.0010,0.010,1000,0.1,2,213,10000,18.34712871287129,40.0,1.8750000000000032E-5,0.206358994497575,0.9999999999999999,14,201.0212
1.0E-7,1.0E-7,5000,0.1,3,213,10000,0.0,0.0,0.012874603271484384,0.025745987892150886,0.025749206542968767,9993,15.0117
0.00010,0.010,5000,0.1,2,213,10000,3.413861386138614,11.0,0.005208333333333334,0.4436352647569629,0.5208333333333335,679,63.391
0.00010,1.0E-7,5000,0.05,1,213,10000,4.1368316831683165,12.0,0.004166666666666671,0.7106613556133731,0.8333333333333336,1040,59.3965
0.0000010,0.0000010,1000,0.1,1,213,10000,0.05821782178217822,1.0,0.014648437499999993,0.14972851562499997,0.29296874999999994,9712,48.9833
0.0000010,1.0E-7,2500,0.1,3,213,10000,0.019801980198019802,1.0,0.15625000000000003,0.31222395833333333,0.31250000000000006,4931,17.0723
0.0000010,0.00010,2500,0.1,2,213,10000,0.5362376237623763,3.0,1.178705133497713E-4,0.0013218212188803589,0.0015716068446636174,6197,42.0665
0.010,0.00010,100,0.1,1,213,10000,79.42435643564356,133.0,4.916906715973916E-68,3.348112434086824E-57,5.866098206275139E-54,1,1797.7186
0.00010,0.0010,100,0.5,3,213,10000,6.539207920792079,14.0,0.010000000000000004,0.8521294131944467,1.0,365,58.6358
0.0000010,1.0E-7,2500,0.25,3,213,10000,0.05900990099009901,2.0,0.050862630208333356,0.12275797526041676,0.1627604166666667,9678,20.7596
0.0000010,0.0000010,2500,0.05,2,213,10000,0.0,0.0,0.026041666666666696,0.2600260416666583,0.2604166666666669,9793,33.1951
0.00010,0.010,1000,0,1,213,10000,6.433069306930693,17.0,0.005000000000000002,0.8558935833333395,1.0,175,61.4803
0.0000010,0.010,100,0.1,3,213,10000,0.019801980198019802,1.0,0.09374999999999999,0.187203125,0.1875,9565,12.4573
0.00010,0.010,1000,1,1,213,10000,4.961386138613862,12.0,0.0025000000000000005,0.8622697916666744,1.0,158,61.3364
0.0010,0.000010,1000,0.5,1,213,10000,30.19247524752475,60.0,1.3183593750000024E-6,0.20960867387898774,1.0,17,201.2166
0.0000010,0.010,5000,0.25,2,213,10000,0.39564356435643566,1.0,0.014648437499999993,0.16089782714843748,0.19531250000000003,6392,9.5473
0.0000010,0.000010,1000,0.5,1,213,10000,0.9136633663366337,3.0,3.2186508178710943E-4,0.0032141286134719843,0.004291534423828122,5994,47.6429
0.00010,0.0000010,2500,0.1,3,213,10000,2.8154455445544553,10.0,0.00694444444444445,0.5902122649015754,0.6944444444444446,2826,68.8975
0.000010,0.000010,100,0.1,1,213,10000,0.5302970297029703,4.0,0.024112654320987664,0.48436431005660024,0.5787037037037036,8047,13.7151
0.010,0.00010,2500,0.25,1,213,10000,75.79366336633663,125.0,3.5321915810190705E-64,2.6426800886971156E-52,2.9264365979328884E-49,1,1797.6042
1.0E-7,0.000010,2500,0.1,2,213,10000,0.09504950495049505,1.0,7.458993422915234E-4,0.0010027821031144415,0.0011934389476664377,9582,27.8753
0.0000010,0.0010,100,0.25,1,213,10000,0.039603960396039604,2.0,0.0013732910156250004,0.027669799804687496,0.05493164062499999,9528,13.9061
0.010,0.010,100,0.5,2,213,10000,83.68257425742574,157.0,4.4957658599181977E-85,1.2052962656580988E-68,5.619707324896589E-65,1,1798.4553
0.00010,0.00010,1000,0.05,1,213,10000,5.526930693069307,15.0,5.000000000000001E-4,0.8592848416666747,1.0,830,62.2169
0.010,0.0000010,100,0.5,1,213,10000,71.12792079207921,118.0,6.06243850608264E-82,1.163056639245591E-64,2.5866404292614966E-61,1,1797.6738
1.0E-7,1.0E-7,5000,1,1,213,10000,0.0,0.0,0.0014648437500000004,0.014644921875000003,0.014648437500000007,9996,0.0091
0.0010,0.000010,1000,0.25,1,213,10000,32.88019801980198,54.0,1.7578125000000033E-5,0.2125082449241732,1.0,14,200.4603
0.010,0.0000010,2500,0,2,213,10000,60.432673267326734,87.0,7.104420124315067E-84,1.0110620733681816E-67,1.379541562272786E-64,1,1797.58
0.010,0.0000010,2500,0.05,2,213,10000,86.41227722772277,129.0,2.0813730832954855E-91,5.749139295596663E-75,1.0777668455256515E-71,1,1797.9742
1.0E-7,0.0010,1000,0.5,3,213,10000,0.0,0.0,0.004827976226806644,0.009655228257179262,0.009655952453613288,9474,5.9564
0.010,1.0E-7,1000,0.25,3,213,10000,75.59227722772278,116.0,4.582889223652895E-66,7.078228605080994E-54,3.3788725668146937E-51,1,1797.9068
0.010,0.0000010,2500,1,2,213,10000,78.8229702970297,142.0,6.001123007593302E-85,1.4894240782458121E-69,2.2478829299587507E-66,1,1797.6646
0.0000010,0.0000010,5000,0.25,3,213,10000,0.29465346534653464,2.0,2.0368024706840534E-4,0.0020342259155586365,0.0020368024706840537,9464,36.8141
